"article_link","headline","is_sarcastic"
"https://www.theonion.com/dzhokar-tsarnaev-finally-moves-off-campus-1819574899","dzhokar tsarnaev finally moves off campus","1"
"https://politics.theonion.com/cia-forced-to-complete-all-scheduled-torture-in-one-hec-1819571329","cia forced to complete all scheduled torture in one hectic weekend","1"
"https://local.theonion.com/fog-machine-heightens-drama-at-childrens-piano-recital-1819564031","fog machine heightens drama at children's piano recital","1"
"https://local.theonion.com/man-uses-weekend-to-make-totally-different-mistakes-tha-1819577006","man uses weekend to make totally different mistakes than he did during workweek","1"
"https://www.theonion.com/louis-vuitton-releases-new-line-of-designer-leather-fre-1819592918","louis vuitton releases new line of designer leather freezer bags","1"
"https://local.theonion.com/man-at-bar-has-incredibly-complicated-reason-for-why-he-1819570922","man at bar has incredibly complicated reason for why he enjoys rolling rock","1"
"https://www.huffingtonpost.com/entry/serena-williams-used-her-tennis-superpowers-to-take-down-phone-thief_us_563a1ecfe4b0307f2cab58b0","serena williams used her tennis superpowers to take down phone thief","0"
"https://www.theonion.com/fed-admits-up-until-now-u-s-has-just-been-coasting-off-1819573903","fed admits up until now u.s. has just been coasting off money from 'avatar'","1"
"https://www.huffingtonpost.com/entry/gop-tax-plan-who-matters_us_59fc8ed4e4b0b0c7fa39d222","the gop tax plan tells us everything about who matters in american democracy","0"
"https://www.huffingtonpost.com/entry/anti-vaxxers-normal-people_n_7017814.html","here's how anti-vaxxers actually sound","0"
"https://www.theonion.com/atheist-swayed-by-claymation-story-of-christ-1819565634","atheist swayed by claymation story of christ","1"
"https://www.huffingtonpost.com/entry/friends-creator-reboot_us_569ce37ae4b0ce4964251210","'friends' co-creator on whether or not we'll get a reboot","0"
"https://www.huffingtonpost.com/entry/11-tales-of-struggle-and-self-discovery_us_59395d2ce4b094fa859f1633","11 tales of struggle and self-discovery","0"
"https://www.huffingtonpost.com/entry/modern-day-activists-call_b_11752680.html","modern day activists call it 'historic trauma'","0"
"https://www.theonion.com/california-officials-assure-residents-there-still-plent-1819577664","california officials assure residents there still plenty of other natural resources to waste","1"
"https://www.huffingtonpost.com/entry/joe-biden-tells-latinos-to-make-no-damn-apologies_us_561687a6e4b0e66ad4c6a9ad","joe biden tells latinos to 'make no damn apologies for anything'","0"
"https://www.huffingtonpost.com/entry/son-veteran-father-tank-wheelchair_us_55cba10ee4b0f73b20bb9473","man builds rad all-terrain wheelchair that looks like a tank for war hero dad","0"
"https://www.huffingtonpost.com/entry/gentleman-caller-local-empire_n_5290754.html","he's the most mysterious guy in the world","0"
"https://local.theonion.com/college-freshman-from-florida-has-never-seen-people-com-1819577531","college freshman from florida has never seen people complain about snow for 5 months before","1"
"https://www.huffingtonpost.com/entry/john-lennons-journey-to-feminism-and-why-it-matters_us_57f9601ee4b090dec0e71412","john lennon's journey to feminism and why it matters in the era of trump","0"
"https://www.huffingtonpost.com/entry/when-arab-power-meets-smart-power_b_7049478.html","when arab power meets smart power","0"
"https://www.theonion.com/new-excedrin-lights-out-kills-you-dead-on-the-spot-1819587443","new excedrin 'lights out' kills you dead on the spot","1"
"https://www.huffingtonpost.com/entry/gentrification-mockumentary-asks-you-to-please-remember-rich-white-kids_us_573e00fce4b0aee7b8e954b8","gentrification mockumentary asks you to please remember rich, white kids","0"
"https://www.huffingtonpost.com/entry/the-greatest-muhammad-ali_b_10292080.html","the greatest -- muhammad ali --  dies at 74","0"
"https://www.huffingtonpost.com/entry/serena-williams-wage-gap-june-2016_us_5756d76ce4b0ca5c7b500a93","serena williams has perfected her argument against the wage gap","0"
"https://www.theonion.com/sixth-grader-begins-work-on-pony-trilogy-1819564615","sixth grader begins work on pony trilogy","1"
"https://www.huffingtonpost.com/entry/tom-of-finland-emoji_us_5899f44fe4b09bd304bdbd6e","if you love tom of finland we've got the perfect new emoji for you","0"
"https://www.huffingtonpost.com/entry/us-russia-syria-rebels_us_58627885e4b0de3a08f610b9","russia calls u.s. move to better arm syrian rebels a 'hostile act'","0"
"https://www.huffingtonpost.com/entry/trump-cease-and-desist-bannon_us_5a4da9b5e4b06d1621bd1055","trump lawyer sends cease-and-desist letter to steve bannon","0"
"https://www.theonion.com/lapd-going-about-day-in-uncomfortable-silence-1819590736","lapd going about day in uncomfortable silence","1"
"https://politics.theonion.com/bernie-sanders-asks-anyone-who-s-serious-about-breaking-1819578799","bernie sanders asks anyone who's serious about breaking up big banks to meet him on corner of canal and bowery at midnight","1"
"https://www.huffingtonpost.com/entry/divorce-lessons-_b_6374662.html","5 lessons from a twenty-something divorcée","0"
"https://www.theonion.com/ant-colony-comes-to-halt-after-death-of-popular-worker-1819571550","ant colony comes to halt after death of popular worker","1"
"https://www.huffingtonpost.comhttp://www.newyorker.com/news/news-desk/how-peter-thiels-gawker-battle-could-open-a-war-against-the-press","how peter thiel's gawker battle could open a war against the press","0"
"https://www.huffingtonpost.com/entry/hundreds-of-hbcu-students-march-to-the-polls-to-urge-people-to-vote_us_581b7ee8e4b0e80b02c87a40","hundreds of hbcu students march to the polls to urge people to vote","0"
"https://www.theonion.com/larva-acting-like-it-knows-everything-about-chewing-lea-1819589525","larva acting like it knows everything about chewing leaves","1"
"https://www.huffingtonpost.com/entry/axl-rose-vocal-range_n_5410062.html","axl rose has something to say about that vocal range chart","0"
"https://www.theonion.com/immune-deficient-realtor-forced-to-spend-entire-life-in-1819587911","immune-deficient realtor forced to spend entire life in housing bubble","1"
"https://www.huffingtonpost.com/entry/gisele-b%C3%BCndchen-makes-history-with-a-makeup-free-vogue-italia-cover_us_5a73815ee4b0905433b26e44","gisele bündchen makes history with a makeup-free vogue italia cover","0"
"https://www.huffingtonpost.com/entry/trump-do-not-congratulate-twitter_us_5ab1feb2e4b0decad0453c58","donald trump's 'do not congratulate' putin blunder is already a savage new meme","0"
"https://local.theonion.com/bodybuilders-veins-now-outside-of-his-skin-1819591733","bodybuilder's veins now outside of his skin","1"
"https://www.theonion.com/fda-to-increase-recommended-dosage-of-acetaminophen-for-1819572685","fda to increase recommended dosage of acetaminophen for children who can handle their shit","1"
"https://local.theonion.com/2012-seniors-thunder-into-high-schools-parking-lot-like-1819572859","2012 seniors thunder into high school's parking lot like coalition forces entering baghdad","1"
"https://www.huffingtonpost.com/entry/fridays-morning-email-inside-the-presidential-charity-roast-that-went-south-fast_us_580a0055e4b000d0b155f93f","friday's morning email: inside the presidential charity roast that went south fast","0"
"https://www.theonion.com/bob-dole-picked-off-by-large-hawk-circling-arena-parkin-1819579049","bob dole picked off by large hawk circling arena parking lot","1"
"https://www.theonion.com/nader-supporters-blame-electoral-defeat-on-bush-kerry-1819567588","nader supporters blame electoral defeat on bush, kerry","1"
"https://www.huffingtonpost.com/entry/the-great-vanishing_b_6877644.html","the great vanishing","0"
"https://politics.theonion.com/defensive-clinton-campaign-releases-new-who-are-you-to-1819578699","defensive clinton campaign releases new 'who are you to judge me?' ad","1"
"https://local.theonion.com/boss-s-sexual-harassment-a-lot-more-cautious-lately-1821394395","boss's sexual harassment a lot more cautious lately","1"
"https://www.theonion.com/second-life-makes-dream-of-owning-fictitious-coffee-sho-1819569175","second life makes dream of owning fictitious coffee shop come true","1"
"https://www.theonion.com/closeted-soldiers-getting-in-last-clandestine-rendezvou-1819571458","closeted soldiers getting in last clandestine rendezvous before 'don't ask, don't tell' repealed","1"
"https://www.huffingtonpost.com/entry/trump-pharma-drug-prices_us_5af5920de4b032b10bf9eaa7","trump's plan on prescription drug prices looks nothing like what he promised","0"
"https://www.theonion.com/terrified-fda-warns-something-making-bananas-black-afte-1819571939","terrified fda warns something making bananas black after several days","1"
"https://www.huffingtonpost.com/entry/parkland-deputy-who-didnt-engage-shooter-told-other-officers-to-stay-away_us_5aa2b403e4b07047bec5ffae","parkland deputy who didn't engage school shooter told other officers to stay away","0"
"https://www.theonion.com/yearbook-committee-forced-to-print-mug-shot-1819587406","yearbook committee forced to print mug shot","1"
"https://politics.theonion.com/u-s-secretary-of-beer-woooo-1819564358","u.s. secretary of beer: 'woooo!'","1"
"https://www.huffingtonpost.com/entry/finding-comfort-in-the-wa_b_5774506.html","finding comfort in the wake of 9/11","0"
"https://www.huffingtonpost.com/entry/dallas-officers-shot-home-depot_us_5adfb0fbe4b07560f396644f","dallas officer shot at home depot dies. 2 others still in hospital.","0"
"https://local.theonion.com/kindergartener-s-account-of-day-at-school-passionate-i-1819592804","kindergartener's account of day at school passionate, incomprehensible","1"
"https://www.theonion.com/secretary-of-interior-unveils-plans-for-new-high-speed-1819578992","secretary of interior unveils plans for new high-speed creek","1"
"https://www.huffingtonpost.com/entry/tired-and-poor-need-not-apply-the-american-dream_us_598aab95e4b08a4c247f26c1","tired and poor need not apply: the american dream is not for you","0"
"https://www.theonion.com/report-publicly-humiliating-unpopular-student-still-le-1820597878","report: publicly humiliating unpopular student still leading cause of telekinetic violence in u.s. high schools","1"
"https://www.theonion.com/report-more-americans-relying-on-grandparents-to-help-1819576800","report: more americans relying on grandparents to help fuck up their kids","1"
"https://www.huffingtonpost.com/entry/shots-reportedly-fired-outside-nsa_us_5a843185e4b02b66c513dadb","several injured after 'unauthorized' vehicle enters nsa headquarters","0"
"https://www.huffingtonpost.com/entry/starting-college-a-guide-for-parents_b_5699285.html","starting college: a guide for parents in 2014","0"
"https://www.huffingtonpost.com/entry/past-armageddon-and-on-to_b_9765722.html","past armageddon and on to zippori, one of israel's premier archaeological sites: spring break 2016, breaking bad on the looney front - part 1","0"
"https://www.huffingtonpost.com/entry/kansas-senate-race_n_5771286.html","huffpollster: how do you ask about a senate race like kansas?","0"
"https://local.theonion.com/peer-group-forces-man-to-have-opinion-on-weird-al-1819573561","peer group forces man to have opinion on 'weird al'","1"
"https://www.theonion.com/elderly-patient-threatened-with-suppository-1819586785","elderly patient threatened with suppository","1"
"https://www.huffingtonpost.com/entry/unpill-sweaters_n_5853278.html","the simple trick that'll make your old sweaters look new again","0"
"https://local.theonion.com/man-sets-unsustainable-precedent-of-saying-hello-to-cow-1819579807","man sets unsustainable precedent of saying hello to coworker every morning","1"
"https://www.huffingtonpost.com/entry/news-stress-poll_us_5a7a1a08e4b06505b4e8e3f0","feeling overwhelmed by all the news this year? you're in the minority.","0"
"https://www.huffingtonpost.com/entry/google-will-team-with-ford-to-build-self-driving-cars-report_us_56795b37e4b06fa6887e93b4","google will team up with ford to build self-driving cars: report","0"
"https://www.huffingtonpost.com/entry/12-baby-names-inspired-by-black-stars-who-are-making-history_us_589d6e55e4b094a129e9ca38","12 baby names inspired by black stars who are making history","0"
